customer_id,signup_date,acquisition_channel,signup_discount,plan_type,meals_per_week,servings,weekly_price,weeks_active,weeks_skipped,skip_rate,times_paused,support_contacts,delivery_issues,app_sessions_last_30_days,avg_recipe_rating,avg_recipe_difficulty_rating,nps_score,churned,weeks_to_churn
HF-04462,2022-05-21,referral,50_percent,Fit_and_Wholesome,4,4,76.25,59,9,0.15,1,1,0,12,5.0,2.9,100,1,37
HF-04463,2024-01-14,paid_social,none,Veggie,2,4,42.09,46,15,0.32,2,2,1,4,5.0,3.6,100,0,
HF-04464,2023-10-10,organic,30_percent,Fit_and_Wholesome,4,2,35.94,53,6,0.11,0,1,1,18,5.0,2.4,94,1,48
HF-04465,2024-06-19,paid_social,free_first_box,Classic,2,2,20.65,15,6,0.38,2,3,1,7,3.1,2.5,-11,1,7
HF-04466,2022-07-07,referral,50_percent,Veggie,4,2,41.54,70,0,0.0,0,1,0,12,4.1,3.2,96,0,
HF-04467,2022-05-08,paid_social,30_percent,Classic,3,4,59.29,58,13,0.22,1,1,1,16,4.5,2.0,61,0,
HF-04468,2022-07-20,influencer,50_percent,Classic,4,2,38.58,66,2,0.03,2,2,0,16,3.8,3.4,60,1,26
HF-04469,2022-05-07,paid_social,free_first_box,Fit_and_Wholesome,3,4,60.35,17,10,0.57,4,4,2,0,5.0,4.0,46,1,17
HF-04470,2022-09-14,influencer,30_percent,Classic,3,4,59.88,64,8,0.12,1,0,1,13,4.4,2.5,87,0,
HF-04471,2023-11-07,influencer,50_percent,Classic,4,4,81.85,46,9,0.2,1,2,0,11,5.0,3.5,82,0,
HF-04472,2023-07-01,paid_social,free_first_box,Fit_and_Wholesome,2,4,34.66,22,10,0.45,2,3,2,3,3.5,3.5,-4,1,9
HF-04473,2022-07-13,organic,30_percent,Classic,5,4,97.96,87,0,0.0,0,0,0,16,4.9,3.6,58,0,
HF-04474,2023-12-04,paid_social,50_percent,Classic,3,4,61.0,38,17,0.45,3,3,2,8,3.9,2.7,17,0,
HF-04475,2022-04-14,tv_ad,50_percent,Veggie,3,4,59.98,58,6,0.11,2,0,1,15,4.3,3.2,31,0,
HF-04476,2023-06-19,referral,50_percent,Veggie,3,2,31.44,20,8,0.38,1,3,2,5,5.0,2.8,80,1,16
HF-04477,2022-09-22,paid_social,30_percent,Fit_and_Wholesome,2,2,20.48,70,0,0.0,1,1,0,17,4.9,2.5,11,0,
HF-04478,2024-03-12,paid_social,30_percent,Veggie,3,2,29.67,66,2,0.03,1,0,0,18,4.3,2.9,5,0,
HF-04479,2023-01-19,paid_social,50_percent,Veggie,5,2,49.3,10,4,0.37,2,2,3,2,4.5,3.2,62,1,8
HF-04480,2022-09-17,tv_ad,30_percent,Fit_and_Wholesome,2,2,24.61,70,8,0.11,1,0,1,20,4.7,1.8,96,0,
HF-04481,2023-02-18,paid_social,50_percent,Veggie,4,4,82.91,37,12,0.33,2,3,1,6,4.4,2.0,91,0,
HF-04482,2022-12-24,organic,30_percent,Veggie,3,4,60.87,77,0,0.0,0,1,0,22,4.8,1.7,87,0,
HF-04483,2022-03-16,referral,none,Pescatarian,3,2,30.1,56,0,0.0,0,0,0,17,5.0,2.0,100,0,
HF-04484,2022-12-21,tv_ad,free_first_box,Classic,2,4,41.0,40,11,0.27,3,4,1,3,4.9,2.7,100,1,28
HF-04485,2023-08-07,paid_social,50_percent,Classic,3,2,31.59,19,4,0.22,2,3,1,7,4.5,2.5,67,0,
HF-04486,2024-02-10,referral,free_first_box,Classic,5,2,50.74,69,0,0.0,1,1,1,14,5.0,3.7,70,0,
HF-04487,2024-06-28,referral,none,Veggie,2,4,38.42,68,1,0.01,2,0,0,24,5.0,1.6,100,0,
HF-04488,2022-07-07,organic,50_percent,Classic,3,2,33.51,54,12,0.23,2,1,0,15,4.1,3.1,43,1,53
HF-04489,2023-11-16,paid_social,30_percent,Veggie,3,4,60.37,70,2,0.02,0,1,0,17,4.8,2.5,70,0,
HF-04490,2022-10-17,paid_social,50_percent,Fit_and_Wholesome,3,2,33.97,40,9,0.22,1,2,0,9,4.6,2.5,83,0,
HF-04491,2022-02-14,paid_social,50_percent,Veggie,3,2,30.31,36,10,0.27,1,3,1,10,4.6,3.4,34,1,20
HF-04492,2023-07-27,organic,none,Classic,3,4,59.39,69,1,0.01,0,0,2,15,5.0,1.0,100,0,
HF-04493,2022-03-24,paid_social,free_first_box,Fit_and_Wholesome,2,2,22.73,27,10,0.36,1,3,2,1,4.1,1.7,45,1,15
HF-04494,2022-05-03,referral,30_percent,Classic,5,4,100.4,81,4,0.05,0,0,1,15,5.0,2.5,98,0,
HF-04495,2022-12-24,paid_social,50_percent,Fit_and_Wholesome,4,2,40.19,36,8,0.23,1,2,2,10,5.0,2.4,79,1,29
HF-04496,2023-06-12,influencer,free_first_box,Veggie,2,2,17.56,44,14,0.33,0,2,1,11,3.9,2.2,14,1,39
HF-04497,2022-03-07,tv_ad,free_first_box,Classic,3,4,61.2,45,9,0.2,1,2,1,8,4.2,4.3,16,0,
HF-04498,2023-10-19,referral,free_first_box,Pescatarian,4,4,78.85,34,2,0.07,3,1,1,10,5.0,1.8,74,1,17
HF-04499,2023-01-10,paid_social,30_percent,Classic,5,2,49.0,71,12,0.17,1,2,1,12,3.1,3.0,-40,0,
HF-04500,2022-06-11,paid_social,none,Family,5,2,48.92,97,0,0.0,0,0,0,20,4.5,3.2,96,0,
HF-04501,2024-01-16,paid_social,30_percent,Classic,4,4,80.72,57,10,0.17,0,2,1,5,4.2,2.2,65,0,
HF-04502,2023-01-15,paid_social,50_percent,Classic,2,2,16.89,47,7,0.15,0,1,0,13,4.5,2.5,-7,0,
HF-04503,2023-10-18,organic,50_percent,Classic,5,2,49.48,57,19,0.33,1,2,0,10,4.5,2.7,85,1,45
HF-04504,2022-12-24,referral,30_percent,Classic,4,4,81.8,85,0,0.0,0,0,0,19,5.0,2.1,100,0,
HF-04505,2022-07-07,tv_ad,50_percent,Fit_and_Wholesome,3,2,27.45,41,3,0.07,1,1,0,13,5.0,2.7,100,0,
HF-04506,2022-11-18,paid_social,30_percent,Fit_and_Wholesome,3,2,30.29,41,11,0.26,2,2,1,12,4.0,3.2,30,1,26
HF-04507,2023-03-26,organic,30_percent,Fit_and_Wholesome,3,2,28.68,83,7,0.08,1,0,1,22,4.6,2.7,86,0,
HF-04508,2023-04-19,referral,50_percent,Classic,3,4,59.07,39,4,0.11,2,2,1,10,4.9,3.5,62,0,
HF-04509,2022-01-13,referral,50_percent,Classic,2,2,23.27,91,9,0.1,1,1,0,18,5.0,2.3,100,0,
HF-04510,2022-07-03,paid_social,free_first_box,Fit_and_Wholesome,2,4,36.62,15,6,0.37,2,2,1,3,2.3,3.1,-15,1,6
HF-04511,2022-04-21,referral,30_percent,Classic,2,2,21.49,70,0,0.0,2,0,0,22,5.0,2.4,62,0,
HF-04512,2023-05-23,referral,50_percent,Fit_and_Wholesome,3,2,28.98,67,5,0.08,0,0,0,15,5.0,1.0,74,0,
HF-04513,2022-10-17,organic,none,Veggie,2,2,18.9,74,0,0.01,0,0,1,15,4.8,2.6,100,0,
HF-04514,2022-10-22,tv_ad,30_percent,Classic,4,2,37.7,46,8,0.17,0,0,0,12,4.8,2.3,100,1,17
HF-04515,2023-03-27,paid_social,50_percent,Fit_and_Wholesome,2,2,21.47,5,3,0.66,4,2,2,0,4.3,3.3,22,1,3
HF-04516,2024-06-22,paid_social,free_first_box,Fit_and_Wholesome,5,2,49.52,25,6,0.24,2,1,3,6,3.3,3.0,-65,0,
HF-04517,2022-08-03,referral,30_percent,Fit_and_Wholesome,4,4,79.2,81,0,0.0,0,0,0,18,5.0,3.3,94,0,
HF-04518,2023-09-24,referral,30_percent,Classic,5,4,100.02,69,0,0.0,1,0,0,14,5.0,2.4,81,0,
HF-04519,2024-06-12,paid_social,50_percent,Classic,4,2,39.58,43,17,0.4,1,2,2,7,4.1,3.3,17,0,
HF-04520,2023-07-21,organic,30_percent,Classic,2,4,35.92,85,0,0.0,1,0,0,13,4.8,2.2,100,0,
HF-04521,2022-01-27,tv_ad,free_first_box,Classic,3,4,58.9,6,2,0.37,3,5,1,7,4.2,3.2,61,1,2
HF-04522,2023-09-22,tv_ad,50_percent,Classic,2,2,21.75,36,12,0.32,1,2,1,5,3.7,2.1,14,1,35
HF-04523,2024-01-03,paid_social,none,Fit_and_Wholesome,5,2,46.89,72,11,0.16,0,1,1,12,5.0,1.2,89,0,
HF-04524,2022-08-19,influencer,50_percent,Veggie,3,2,27.76,15,6,0.38,2,4,1,2,5.0,2.4,74,1,14
HF-04525,2023-07-19,organic,50_percent,Veggie,3,2,29.09,47,14,0.31,1,2,1,13,5.0,2.5,100,0,
HF-04526,2024-03-17,referral,30_percent,Classic,4,2,38.47,81,0,0.0,1,0,0,17,4.6,2.4,100,0,
HF-04527,2022-11-17,referral,50_percent,Pescatarian,5,2,49.84,76,0,0.0,1,0,1,19,5.0,2.3,100,0,
HF-04528,2022-08-21,influencer,none,Classic,4,2,37.73,72,1,0.01,0,2,1,10,5.0,2.3,78,0,
HF-04529,2023-11-01,referral,50_percent,Fit_and_Wholesome,3,4,59.1,69,11,0.16,3,0,1,16,5.0,2.9,86,0,
HF-04530,2023-03-13,paid_social,30_percent,Family,3,4,59.78,57,2,0.03,0,0,0,16,4.7,3.6,100,0,
HF-04531,2024-02-20,referral,free_first_box,Fit_and_Wholesome,3,2,31.24,78,6,0.07,2,1,1,12,4.8,4.1,85,0,
HF-04532,2023-06-17,referral,30_percent,Family,2,4,42.41,73,9,0.12,1,0,0,16,5.0,3.2,90,0,
HF-04533,2023-02-07,paid_social,30_percent,Fit_and_Wholesome,4,2,39.4,28,5,0.18,1,2,1,3,4.8,1.2,100,0,
HF-04534,2022-02-22,influencer,free_first_box,Classic,3,4,63.66,27,11,0.4,1,3,2,9,3.5,4.0,-35,1,12
HF-04535,2024-02-26,organic,none,Classic,2,2,19.59,85,12,0.14,0,1,1,14,4.8,3.1,97,0,
HF-04536,2022-11-09,organic,30_percent,Classic,5,2,51.56,59,3,0.05,1,1,0,15,5.0,2.4,98,0,
HF-04537,2022-10-08,paid_social,30_percent,Classic,3,2,33.8,27,8,0.31,2,2,1,6,3.0,3.5,16,0,
HF-04538,2023-12-27,organic,30_percent,Fit_and_Wholesome,4,2,40.2,74,0,0.0,0,1,1,19,4.5,2.8,90,0,
HF-04539,2022-01-31,paid_social,free_first_box,Classic,4,2,37.17,9,4,0.49,3,5,1,0,2.7,3.6,-38,1,4
HF-04540,2022-12-03,paid_social,50_percent,Fit_and_Wholesome,4,2,40.1,7,2,0.34,1,2,2,3,4.8,3.2,17,1,3
HF-04541,2022-07-02,referral,none,Classic,2,2,18.74,86,11,0.13,0,2,1,22,5.0,2.2,76,0,
HF-04542,2022-01-23,referral,50_percent,Veggie,2,2,19.41,67,1,0.01,0,0,0,23,4.3,1.8,37,0,
HF-04543,2023-06-28,referral,50_percent,Family,4,4,83.81,66,16,0.24,1,2,2,14,4.9,1.4,99,1,55
HF-04544,2023-03-22,paid_social,free_first_box,Classic,4,2,37.47,33,9,0.27,1,3,2,10,3.2,3.7,-25,1,15
HF-04545,2022-03-15,referral,30_percent,Fit_and_Wholesome,3,4,60.48,87,9,0.11,0,0,1,19,5.0,1.9,93,0,
HF-04546,2022-01-10,paid_social,50_percent,Fit_and_Wholesome,3,4,58.12,30,12,0.4,2,3,1,6,4.0,2.1,7,1,23
HF-04547,2023-04-29,tv_ad,50_percent,Classic,2,2,19.34,60,6,0.1,0,0,0,18,5.0,1.8,67,0,
HF-04548,2023-04-01,referral,50_percent,Veggie,5,2,51.39,87,5,0.06,1,0,0,16,4.7,2.2,100,0,
HF-04549,2023-07-20,organic,50_percent,Classic,2,4,40.56,81,3,0.04,0,1,0,14,4.1,3.9,34,0,
HF-04550,2023-07-18,paid_social,30_percent,Fit_and_Wholesome,2,2,19.51,69,5,0.08,1,0,1,15,4.1,2.6,47,0,
HF-04551,2023-10-22,paid_social,50_percent,Veggie,3,4,58.58,1,1,0.54,4,5,3,0,4.0,2.2,20,1,1
HF-04552,2022-06-09,tv_ad,50_percent,Veggie,2,2,20.59,63,10,0.16,1,0,1,15,4.3,4.1,-16,0,
HF-04553,2024-05-31,paid_social,free_first_box,Fit_and_Wholesome,5,2,53.32,11,5,0.49,3,4,2,3,4.1,3.3,13,1,4
HF-04554,2022-01-14,referral,30_percent,Classic,2,2,18.16,66,10,0.15,2,3,0,6,5.0,2.3,88,1,43
HF-04555,2022-06-27,organic,50_percent,Fit_and_Wholesome,2,2,23.78,64,0,0.0,1,1,0,15,5.0,2.8,99,0,
HF-04556,2023-02-16,paid_social,free_first_box,Pescatarian,3,4,62.28,44,10,0.24,2,1,2,12,4.5,3.3,-12,1,29
HF-04557,2024-05-27,influencer,50_percent,Pescatarian,3,4,62.62,26,9,0.34,4,4,2,8,3.9,2.5,18,1,20
HF-04558,2022-02-22,referral,free_first_box,Fit_and_Wholesome,2,4,40.54,54,0,0.0,0,1,0,20,4.4,2.5,79,0,
HF-04559,2023-02-12,paid_social,free_first_box,Classic,3,2,32.28,3,1,0.37,1,3,2,2,3.4,2.8,-37,1,1
HF-04560,2024-04-26,paid_social,30_percent,Family,3,2,27.92,63,16,0.25,1,1,0,14,4.3,2.3,61,0,
HF-04561,2022-01-22,paid_social,50_percent,Classic,4,2,38.58,36,4,0.11,1,2,1,7,3.7,3.9,-1,0,
HF-04562,2022-01-30,influencer,30_percent,Veggie,2,4,41.45,74,0,0.0,1,0,0,22,4.2,3.5,51,0,
HF-04563,2023-12-04,organic,50_percent,Classic,5,2,50.49,35,6,0.19,1,2,2,7,5.0,2.5,83,0,
HF-04564,2022-09-17,paid_social,30_percent,Family,3,2,29.64,63,16,0.26,2,1,1,11,4.7,2.6,67,0,
HF-04565,2022-07-24,paid_social,50_percent,Fit_and_Wholesome,2,4,34.91,23,8,0.34,2,4,2,9,4.1,2.2,47,1,15
HF-04566,2022-02-28,organic,50_percent,Fit_and_Wholesome,2,2,19.09,48,12,0.25,0,0,0,5,4.1,2.8,72,0,
HF-04567,2023-04-16,referral,50_percent,Classic,3,2,27.59,64,11,0.17,0,1,1,14,5.0,1.7,100,0,
HF-04568,2024-02-15,referral,30_percent,Fit_and_Wholesome,2,2,20.95,78,2,0.02,0,1,0,15,4.6,3.0,72,0,
HF-04569,2023-04-11,paid_social,free_first_box,Fit_and_Wholesome,3,2,29.56,16,7,0.41,3,4,1,6,4.6,3.0,70,1,5
HF-04570,2022-01-12,paid_social,none,Fit_and_Wholesome,2,4,38.66,92,0,0.0,1,0,0,19,4.6,2.3,100,0,
HF-04571,2023-09-23,organic,none,Classic,3,2,35.23,104,0,0.0,0,1,1,21,4.3,2.8,75,0,
HF-04572,2022-10-17,tv_ad,30_percent,Veggie,3,2,32.02,72,0,0.0,1,2,0,16,4.7,2.6,49,0,
HF-04573,2024-04-29,paid_social,free_first_box,Classic,2,2,22.07,29,11,0.39,3,3,0,3,4.4,3.2,29,1,17
HF-04574,2024-01-30,referral,free_first_box,Veggie,3,2,34.34,83,8,0.1,0,1,0,14,5.0,2.9,73,0,
HF-04575,2022-12-20,referral,50_percent,Classic,4,2,41.52,72,1,0.02,0,0,0,19,4.8,3.2,100,0,
HF-04576,2023-10-01,referral,free_first_box,Classic,2,2,18.42,38,7,0.18,1,1,3,11,4.4,3.1,38,1,12
HF-04577,2022-03-16,paid_social,30_percent,Classic,4,2,38.14,27,8,0.28,2,2,1,5,4.6,3.5,36,0,
HF-04578,2024-05-22,influencer,free_first_box,Classic,3,2,31.87,21,7,0.33,2,2,1,7,4.2,3.5,-23,1,17
HF-04579,2023-12-17,referral,none,Classic,5,4,95.68,71,1,0.01,0,0,0,12,4.1,2.5,100,0,
HF-04580,2023-07-15,referral,none,Pescatarian,2,2,19.8,78,1,0.01,0,0,0,20,4.3,2.8,100,0,
HF-04581,2023-08-14,paid_social,none,Veggie,5,4,95.46,56,1,0.02,0,1,0,11,5.0,2.8,93,0,
HF-04582,2023-03-17,paid_social,50_percent,Classic,3,2,30.14,34,10,0.29,2,2,1,8,3.6,2.6,60,1,11
HF-04583,2022-08-29,paid_social,50_percent,Veggie,3,2,31.65,37,18,0.48,1,3,3,4,4.6,2.1,29,1,33
HF-04584,2024-05-10,organic,30_percent,Veggie,3,4,60.44,68,7,0.11,1,0,0,18,5.0,2.2,84,0,
HF-04585,2022-06-03,paid_social,free_first_box,Pescatarian,2,2,21.84,9,3,0.36,2,3,2,7,3.7,3.2,-73,1,9
HF-04586,2024-02-25,organic,50_percent,Classic,5,2,53.83,65,7,0.11,1,2,0,11,4.0,3.1,65,0,
HF-04587,2022-04-06,paid_social,30_percent,Classic,3,2,29.65,65,6,0.09,0,1,1,18,4.4,2.5,100,0,
HF-04588,2023-12-27,referral,50_percent,Family,2,2,25.58,42,9,0.2,2,2,0,8,5.0,2.0,100,0,
HF-04589,2022-10-21,referral,50_percent,Classic,2,2,20.39,55,8,0.14,0,1,1,14,5.0,2.7,93,1,50
HF-04590,2022-07-28,paid_social,free_first_box,Classic,2,2,21.86,6,2,0.38,2,4,2,0,5.0,2.6,64,1,4
HF-04591,2022-12-09,paid_social,50_percent,Classic,3,4,58.66,62,12,0.19,1,1,2,7,4.5,2.3,50,0,
HF-04592,2022-03-29,paid_social,50_percent,Classic,3,2,33.18,57,10,0.17,1,2,1,13,3.1,4.0,-2,0,
HF-04593,2024-03-28,organic,30_percent,Family,3,4,61.96,58,0,0.0,1,0,0,20,4.6,2.7,46,0,
HF-04594,2024-02-15,organic,50_percent,Classic,3,2,32.88,92,13,0.14,1,0,0,14,4.8,2.1,90,0,
HF-04595,2023-01-25,paid_social,free_first_box,Pescatarian,3,2,30.05,34,7,0.21,1,2,0,11,3.8,2.2,-11,0,
HF-04596,2022-11-21,referral,none,Family,3,4,57.37,88,0,0.0,0,0,0,15,4.2,2.6,100,0,
HF-04597,2024-06-07,paid_social,free_first_box,Veggie,2,2,20.88,51,13,0.25,1,2,1,13,3.9,3.6,-4,1,37
HF-04598,2024-04-11,paid_social,50_percent,Classic,2,4,36.53,32,6,0.19,1,3,2,0,3.9,2.3,66,1,11
HF-04599,2022-06-06,paid_social,30_percent,Classic,2,2,19.29,53,14,0.27,2,2,1,14,3.6,2.6,78,0,
HF-04600,2023-10-30,influencer,free_first_box,Veggie,5,2,50.28,38,20,0.52,1,3,2,3,3.8,2.6,-9,0,
HF-04601,2023-10-13,paid_social,50_percent,Classic,4,4,84.59,54,10,0.18,2,1,0,11,5.0,2.7,46,0,
HF-04602,2023-09-25,paid_social,30_percent,Veggie,5,4,100.44,72,0,0.0,0,0,0,16,3.8,3.6,24,0,
HF-04603,2023-07-31,paid_social,30_percent,Classic,3,2,30.22,71,7,0.1,1,1,0,18,4.4,2.6,59,0,
HF-04604,2023-09-11,paid_social,30_percent,Family,4,4,79.71,83,16,0.19,0,0,1,15,5.0,2.1,100,0,
HF-04605,2023-10-21,organic,free_first_box,Veggie,3,4,57.2,67,8,0.12,0,2,0,14,4.5,3.9,-2,0,
HF-04606,2022-05-17,paid_social,50_percent,Fit_and_Wholesome,3,2,30.11,84,0,0.0,1,1,1,24,4.8,2.8,71,0,
HF-04607,2023-11-05,paid_social,free_first_box,Pescatarian,2,4,40.13,29,10,0.34,2,1,1,10,3.7,2.8,6,1,21
HF-04608,2023-03-04,organic,30_percent,Classic,4,4,77.9,61,0,0.0,0,0,0,18,5.0,2.0,100,0,
HF-04609,2023-03-28,paid_social,none,Classic,5,2,47.53,71,4,0.06,0,2,0,19,4.0,2.1,66,0,
HF-04610,2023-09-04,organic,none,Classic,2,2,19.0,94,1,0.01,1,0,1,22,4.7,2.8,88,0,
HF-04611,2024-04-29,referral,50_percent,Classic,2,4,40.05,73,2,0.03,1,0,0,16,5.0,3.0,61,0,
HF-04612,2024-06-29,paid_social,free_first_box,Veggie,3,2,29.02,42,21,0.51,3,1,1,3,3.0,3.3,-38,0,
HF-04613,2024-03-29,organic,50_percent,Classic,5,2,47.8,86,14,0.17,1,0,0,14,5.0,2.4,85,0,
HF-04614,2022-05-21,paid_social,30_percent,Classic,4,2,40.5,49,4,0.09,1,2,1,11,5.0,3.0,100,1,22
HF-04615,2022-03-24,referral,free_first_box,Family,2,2,21.04,80,18,0.22,1,3,0,11,5.0,1.8,100,0,
HF-04616,2022-06-26,referral,50_percent,Classic,3,2,30.18,67,0,0.0,1,0,0,14,4.8,2.5,96,0,
HF-04617,2022-07-17,paid_social,none,Veggie,3,4,58.75,67,7,0.11,1,0,0,15,4.8,2.5,100,0,
HF-04618,2023-09-16,organic,free_first_box,Classic,4,4,81.03,35,12,0.35,0,2,1,12,3.9,3.6,-33,0,
HF-04619,2023-07-22,influencer,30_percent,Classic,4,2,39.54,58,6,0.1,1,1,0,10,4.4,2.9,85,1,54
HF-04620,2023-11-22,tv_ad,none,Veggie,3,4,57.5,54,6,0.11,0,1,0,10,4.8,2.3,96,0,
HF-04621,2023-02-25,organic,30_percent,Family,2,2,22.03,38,11,0.29,1,2,2,9,5.0,3.6,92,0,
HF-04622,2023-02-05,referral,50_percent,Classic,5,2,50.61,61,8,0.13,2,1,1,10,5.0,1.9,76,0,
HF-04623,2023-11-29,paid_social,50_percent,Classic,3,2,29.7,52,10,0.18,0,2,1,7,3.5,2.6,58,1,30
HF-04624,2023-04-16,paid_social,30_percent,Classic,5,4,96.66,67,7,0.1,0,1,0,14,4.4,3.0,100,0,
HF-04625,2022-08-06,referral,30_percent,Classic,3,2,28.45,80,9,0.11,1,0,0,20,4.1,2.1,93,0,
HF-04626,2024-04-07,paid_social,50_percent,Classic,4,2,43.96,39,4,0.1,2,2,0,19,3.5,3.0,49,0,
HF-04627,2023-12-30,influencer,free_first_box,Veggie,4,2,36.9,1,0,0.43,3,5,1,5,3.5,2.7,18,1,0
HF-04628,2023-09-24,paid_social,50_percent,Classic,3,4,59.38,18,6,0.32,3,3,1,1,4.2,2.7,29,0,
HF-04629,2024-06-24,paid_social,30_percent,Veggie,5,4,99.77,29,11,0.39,3,3,1,9,4.8,1.8,97,0,
HF-04630,2022-06-24,paid_social,30_percent,Veggie,2,2,20.6,33,12,0.36,2,3,1,10,3.8,3.0,100,0,
HF-04631,2022-01-23,influencer,30_percent,Classic,4,2,36.93,41,8,0.19,2,2,2,10,4.5,3.0,80,1,33
HF-04632,2023-12-26,organic,none,Classic,5,4,100.15,68,0,0.0,0,1,1,16,4.2,3.0,95,0,
HF-04633,2022-08-23,organic,50_percent,Family,3,4,56.51,42,7,0.18,0,0,1,17,4.9,2.2,100,1,35
HF-04634,2022-01-13,paid_social,50_percent,Classic,3,2,30.13,20,8,0.41,1,3,1,3,3.8,3.2,24,1,9
HF-04635,2022-04-11,influencer,50_percent,Fit_and_Wholesome,3,4,58.58,20,6,0.31,2,1,1,5,5.0,4.1,30,1,11
HF-04636,2023-06-20,paid_social,50_percent,Classic,4,4,78.11,49,8,0.17,2,1,1,11,3.8,3.4,-1,1,34
HF-04637,2024-05-25,influencer,30_percent,Veggie,4,2,41.59,30,16,0.52,2,2,1,3,4.6,1.9,91,1,27
HF-04638,2023-06-07,referral,30_percent,Classic,3,2,29.47,88,0,0.0,0,0,1,22,4.9,2.0,100,0,
HF-04639,2024-02-24,paid_social,50_percent,Classic,4,2,40.87,11,3,0.3,3,3,2,4,4.7,2.0,97,1,10
HF-04640,2023-03-28,referral,30_percent,Classic,3,4,60.89,86,1,0.01,0,1,0,20,5.0,3.3,100,0,
HF-04641,2023-03-07,organic,30_percent,Classic,2,2,22.5,77,13,0.16,1,1,1,11,4.8,2.7,99,0,
HF-04642,2024-03-03,paid_social,30_percent,Pescatarian,3,2,27.52,49,8,0.17,0,2,1,19,4.3,2.1,15,0,
HF-04643,2023-08-29,influencer,30_percent,Fit_and_Wholesome,3,4,61.72,70,0,0.0,1,1,0,14,5.0,3.4,100,0,
HF-04644,2023-12-14,referral,none,Classic,2,4,39.95,87,3,0.03,1,0,0,21,4.7,2.8,100,0,
HF-04645,2023-06-17,paid_social,free_first_box,Veggie,3,2,29.18,1,0,0.42,3,5,3,6,3.3,3.1,8,1,1
HF-04646,2024-05-01,paid_social,free_first_box,Pescatarian,3,2,27.64,9,3,0.37,2,3,2,6,3.9,3.9,27,1,8
HF-04647,2023-12-24,referral,30_percent,Fit_and_Wholesome,4,2,41.13,76,0,0.0,1,0,1,18,5.0,2.4,100,0,
HF-04648,2023-10-14,referral,none,Classic,2,2,18.12,84,7,0.08,0,1,0,17,4.2,3.3,100,0,
HF-04649,2022-10-20,referral,50_percent,Pescatarian,3,4,60.92,79,0,0.0,1,1,0,19,4.8,1.3,53,0,
HF-04650,2024-03-20,organic,30_percent,Classic,3,2,33.8,44,2,0.04,0,1,1,13,5.0,2.1,100,0,
HF-04651,2022-04-11,referral,30_percent,Veggie,5,2,51.86,84,0,0.01,1,0,0,23,5.0,3.0,91,0,
HF-04652,2023-05-17,tv_ad,none,Veggie,4,4,82.62,61,2,0.03,0,1,0,15,5.0,3.5,78,0,
HF-04653,2022-10-31,referral,30_percent,Pescatarian,4,2,38.48,63,1,0.01,0,0,0,15,5.0,1.8,100,0,
HF-04654,2024-05-20,influencer,50_percent,Family,5,2,51.43,30,13,0.42,2,2,1,1,3.8,3.0,-23,1,18
HF-04655,2023-06-24,paid_social,free_first_box,Pescatarian,3,2,27.65,1,1,0.5,4,5,2,5,4.1,2.8,72,1,0
HF-04656,2023-07-07,paid_social,30_percent,Classic,2,4,39.45,23,6,0.28,3,2,1,12,4.5,1.9,100,1,17
HF-04657,2022-12-21,paid_social,30_percent,Pescatarian,4,2,43.4,57,11,0.19,0,2,1,16,3.0,3.0,15,1,26
HF-04658,2022-10-30,referral,none,Classic,4,2,38.7,74,10,0.14,0,0,0,17,5.0,3.4,96,0,
HF-04659,2023-05-11,influencer,none,Classic,3,2,32.16,76,0,0.0,0,0,0,14,5.0,1.9,100,0,
HF-04660,2023-10-20,paid_social,free_first_box,Veggie,4,4,81.87,31,16,0.53,2,3,3,7,3.6,3.2,-48,1,11
HF-04661,2024-02-07,paid_social,50_percent,Veggie,4,2,42.07,65,11,0.16,1,1,1,15,4.0,3.3,-14,1,60
HF-04662,2022-08-15,influencer,50_percent,Veggie,5,2,47.37,59,2,0.04,1,3,0,9,5.0,2.8,100,0,
HF-04663,2022-08-24,paid_social,50_percent,Veggie,5,4,100.85,24,4,0.16,3,3,1,2,3.7,2.3,48,1,23
HF-04664,2024-05-22,organic,free_first_box,Family,3,4,59.57,55,8,0.14,1,2,0,9,4.1,3.0,29,0,
HF-04665,2024-06-10,referral,free_first_box,Classic,3,4,62.06,33,11,0.32,1,1,2,8,5.0,2.3,98,1,17
HF-04666,2023-03-31,influencer,none,Classic,2,2,16.65,71,7,0.09,0,0,0,18,4.8,2.7,100,0,
HF-04667,2022-01-13,paid_social,30_percent,Pescatarian,2,4,40.66,33,7,0.22,3,2,0,9,3.0,2.4,-13,1,26
HF-04668,2022-07-29,paid_social,50_percent,Classic,4,2,40.37,46,9,0.2,2,3,1,8,4.5,3.3,100,0,
HF-04669,2024-01-11,referral,30_percent,Veggie,3,2,25.96,96,9,0.1,0,1,0,24,4.7,2.7,100,0,
HF-04670,2023-02-01,tv_ad,free_first_box,Fit_and_Wholesome,3,2,28.17,28,7,0.26,2,3,1,10,4.2,3.7,12,0,
HF-04671,2022-04-10,referral,50_percent,Veggie,3,2,26.28,86,0,0.0,0,0,0,19,5.0,2.2,100,0,
HF-04672,2022-01-31,paid_social,free_first_box,Fit_and_Wholesome,4,2,38.47,13,6,0.47,3,2,1,4,5.0,2.4,26,1,4
HF-04673,2024-06-16,organic,30_percent,Classic,2,2,21.06,77,0,0.0,0,1,0,16,5.0,2.1,74,0,
